912 23000,Dietas de Miembros de Órganos de Gobierno,12000,0,12000,13127.65,
912 23100,Locomoción de Miembros de Órganos de Gobierno,12000,0,12000,8125.45,
912 23300,Asistencia Órganos de Gobierno,60000,0,60000,35900,
912 23301,Otras Indemnizaciones,50000,0,50000,24779.68,
912 48201,Aportaciones a Partidos Políticos,54000,0,54000,54000,
920 12000,Sueldos del Grupo A1,194303,0,194303,116967.36,
920 12001,Sueldos del Grupo A2,22257,0,22257,15154.29,
920 12003,Sueldos del Grupo C1,47411,0,47411,23235.58,
920 12004,Sueldos del Grupo C2,112915,0,112915,68828.18,
920 12005,Sueldos del Grupo E,28883,0,28883,24711.8,
920 12006,Trienios,47632,0,47632,41638.71,
920 12100,Complemento de destino,198035,0,198035,130942.28,
920 12101,Complemento especifico,421242,-100000,321242,297979.45,
920 12102,Complemento de Residencia,48838,0,48838,30427.86,
920 13000,Retribuciones personal laboral fijo,297000,0,297000,242478.68,
920 13100,Retribuciones personal temporal,337000,0,337000,295328.77,
920 14301,Retribuciones personal afecto a programas,118878,0,118878,80718.47,
920 15000,Productividad,13120,0,13120,0,
920 15100,Gratificaciones,10000,0,10000,21572.67,
920 16000,Seguridad Social,540640,-100000,440640,443320.28,
920 16200,Formación y perfeccionamiento del Personal,5000,0,5000,3250.46,
920 20200,Arrendamientos de Edificios y otras Construcciones,25000,200000,225000,329199.67,
920 20400,Arrendamientos de Material de Transporte,244800,0,244800,19805.14,
920 21000,"Reparaciones, man. y conserv. infraestructuras y b",1000,0,1000,409.81,
920 21200,"Reparaciones, man. y conserv. Edificios y otras co",35000,0,35000,25510.23,
920 21300,"Reparaciones, Mante. y conserv. Maquinaria e Inst.",2000,0,2000,2328.97,
920 21304,Mantenimiento Aire Acondicionado,18000,0,18000,14788.05,
920 21400,Repar. mant. y conserv. elementos de transporte,7000,0,7000,5301.37,
920 21500,Repar. mant. y cons. Mobiliario,2000,0,2000,9852.34,
920 21502,Equipamiento Mobiliario Centros Cívicios Medianías,18220,0,18220,0,
920 21600,Repar. mant. y cons. Equipos para procesos informa,30000,0,30000,7358.02,
920 22000,Ordinario no inventariable,20000,0,20000,62225.04,
920 22001,"Prensa, revistas, libros y otras publicaciones",10000,0,10000,18932.32,
920 22002,Material informático no inventariable,500000,88203.63,588203.63,264868.01,
920 22100,Energía eléctrica,900000,0,900000,856477.89,
920 22103,Combustibles y carburantes,4000,0,4000,3774.46,
920 22104,Vestuario,12000,0,12000,4594.29,
920 22105,Productos alimenticios,18000,0,18000,17587.54,
920 22110,Productos de limpieza y aseo,1000,0,1000,854.82,
920 22112,"Suministros de material electrónico, eléctrico y t",2000,0,2000,239.68,
920 22201,Postales,300000,0,300000,312479.78,
920 22203,Informáticas,45000,0,45000,49976.48,
920 22204,Telefónicas,52000,0,52000,69546.59,
920 22401,Primas de seguros vehículos municipales,3000,0,3000,2893.43,
920 22602,Publicidad y Propaganda,65000,0,65000,58353.56,
920 22603,Publicación en Diarios Oficiales,9000,0,9000,799.18,
920 22604,"Jurídicos, Contenciosos",200000,49915.8,249915.8,97568.92,
920 22607,Oposiciones y Pruebas Selectivas,5000,0,5000,3260.01,
920 22613,Señalizaciones Municipales,0,0,0,4866.2,
920 22616,Plan de Formación Interno Empleados Públicos,10000,0,10000,17096.09,
920 22700,Limpieza y Aseo,2234627,0,2234627,2025350.17,
920 22701,Seguridad,30000,0,30000,20845.4,
920 22706,Estudios y Trabajos Técnicos,440000,139730.01,579730.01,244054.58,
920 22713,Servicio de mantenimiento de vías y edificios,222760,0,222760,260336.73,
920 22716,Servicio de Mantenimiento Eléctrico de Edificios,62531,0,62531,42196.5,
920 23020,Dietas del personal no directivo,3000,0,3000,413.91,
920 23120,Locomoción del personal no directivo,8000,0,8000,963.89,
920 23300,Asistencia Órganos de Gobierno,5000,0,5000,1300,
920 60002,Adquisición de Suelo,776655,0,776655,129728.61,
920 62212,Edificio Administrativo Municipal Arona,150000,0,150000,0,
920 62300,"Maquinaria, Instalaciones y Utillaje",5000,0,5000,2726.35,
920 62301,Acondicionamiento CPD Municipales,15000,0,15000,2245.13,
920 62315,Adquisición Aires Acondicionados,20000,0,20000,12060.9,
920 62400,Material de Transporte,0,244100,244100,18725,
920 62500,Mobiliario,0,0,0,0,
920 62600,Equipos para Proceso de Información,400000,56765.3,456765.3,103496.48,
922 12004,Sueldos del Grupo C2,18930,0,18930,9660.89,
922 12006,Trienios,1863,0,1863,1882.91,
922 12100,Complemento de destino,9569,0,9569,4832.76,
922 12101,Complemento específico,15432,0,15432,7840.98,
922 12102,Complemento de Residencia,2309,0,2309,1166.28,
922 13000,Retribuciones personal laboral fijo,63000,0,63000,64818.73,
922 15000,Productividad,1000,0,1000,0,
922 15100,Gratificaciones,1000,0,1000,0,
922 16000,Seguridad Social,36900,0,36900,25112.4,
922 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,0,
922 23020,Dietas del personal no directivo,1000,0,1000,2505.47,
922 23120,Locomoción del personal no directivo,600,0,600,512.23,
922 42392,Aportación a la FEMP,6000,0,6000,4499.95,
924 13100,Retribuciones personal temporal,39000,0,39000,38720.1,
924 16000,Seguridad Social,13300,0,13300,13223.81,
924 22000,Ordinario no inventariable,1000,0,1000,0,
924 22606,"Reuniones, Conferencias y Cursos",18000,0,18000,2875,
924 22609,Actividades Culturales y Deportivas,50000,0,50000,30879.74,
924 22706,Estudios y Trabajos Técnicos,200000,0,200000,18391.03,
924 23020,Dietas del personal no directivo,600,0,600,0,
924 23120,Locomoción del personal no directivo,0,0,0,1594.55,
924 25003,Proyecto ARONAMEDIA Fundación ULL,68000,0,68000,51000,
925 12003,Sueldos del Grupo C1,34422,0,34422,9565.35,
925 12004,Sueldos del Grupo C2,84709,0,84709,68099.61,
925 12006,Trienios,15639,0,15639,11878.81,
925 12100,Complemento de destino,60275,0,60275,38475.75,
925 12101,Complemento específico,124201,0,124201,78311.84,
925 12102,Complemento de Residencia,14596,0,14596,9105.26,
925 13000,Retribuciones básicas,300000,0,300000,229438.18,
925 13100,Retribuciones personal temporal,168000,0,168000,105230.21,
925 15000,Productividad,33500,0,33500,0,
925 15100,Gratificaciones,1000,0,1000,5259.82,
925 16000,Seguridad Social,246000,0,246000,331560.19,
925 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,0,
925 22720,Servicio de Atención Telefónica,620300,0,620300,315401.56,
925 23020,Dietas del personal no directivo,1000,0,1000,0,
925 23120,Locomoción del personal no directivo,1000,0,1000,0,
929 20800,Arrendamientos de Otro Inmovilizado Material,5000,0,5000,0,
929 21300,"Reparaciones, Mante. y conserv. Maquinaria e Inst.",10000,0,10000,327.33,
929 21400,Repar. mant. y cons. elementos de transporte,1000,0,1000,117.6,
929 21500,Repar. mant. y cons. Mobiliario,2000,0,2000,0,
929 22000,Ordinario no inventariable,2000,0,2000,31.09,
929 22103,Combustibles y carburantes,1000,0,1000,0,
929 22402,Primas de seguros resto,1000,0,1000,0,
929 22606,"Reuniones, conferencias y cursos",0,0,0,79.91,
929 22619,Sanciones,10000,0,10000,1946.59,
929 22702,Valoraciones y Peritajes,1000,0,1000,0,
929 48102,Premios,10000.62,0,10000.62,2200,
929 50000,Fondo de Contingencia,1634438,-631693.37,1002744.63,0,
929 62500,Mobiliario,5000,5000,10000,1700,
931 12000,Sueldos del Grupo A1,132264,0,132264,84364.65,
931 12003,Sueldos del Grupo C1,106633,0,106633,38414.8,
931 12004,Sueldos del Grupo C2,93914,0,93914,76322.96,
931 12006,Trienios,47114,0,47114,35006.15,
931 12100,Complemento de destino,171938,0,171938,110886.69,
931 12101,Complemento especifico,354157,0,354157,242018.46,
931 12102,Complemento de Residencia,39875,0,39875,24063.28,
931 13000,Retribuciones básicas.,420000,0,420000,330351.27,
931 13100,Retribuciones personal temporal,239000,0,239000,252168.24,
931 15000,Productividad,6000,0,6000,5570.64,
931 15100,Gratificaciones,1000,0,1000,808.5,
931 16000,Seguridad Social,456600,0,456600,416503.77,
931 16200,Formación y Perfeccionamiento del Personal,1000,0,1000,1630.82,
931 20200,Arrendamientos de Edificios y otras Construcciones,10000,0,10000,15844.96,
931 21500,Repar. mant. y cons. Mobiliario,10000,0,10000,555.02,
931 22000,Ordinario no inventariable,1000,0,1000,769.66,
931 22001,"Prensa, revistas, libros y otros",3000,0,3000,1785.11,
931 22500,Tributos Estatales,1000,0,1000,3725.1,
931 22501,Tributos de las Comunidades Autónomas,1000,0,1000,0,
931 22502,Tributos de las Entidades Locales,1000,0,1000,0,
931 22618,Intereses y Comisiones,10000,0,10000,4366.91,
931 22708,Servicios de Recaudación,1400000,0,1400000,1505030.22,
931 23020,Dietas del personal no directivo,1000,0,1000,0,
931 23120,Locomoción del personal no directivo,6000,0,6000,27.55,
931 23300,Asistencia Órganos de Gobierno,0,0,0,400,
931 31100,Gastos de formalización y cancelación,1000,0,1000,0,
931 34000,Intereses de depósitos,1000,0,1000,0,
931 34100,Intereses de fianzas,1000,0,1000,0,
931 35200,Intereses de demora Capítulo 6,50000,0,50000,74958.97,
931 35201,Intereses de demora Capítulo 2,50000,0,50000,7784.2,
931 35700,Ejecución de Avales,1000,0,1000,0,
931 35800,Intereses por operaciones de arrendamiento financi,1000,0,1000,0,
931 35900,Otros Gastos Financieros,50000,0,50000,0,
931 62500,Mobiliario,20000,0,20000,0,
931 83001,Anticipos por cuenta de terceros,20,21724.1,21744.1,20972.96,
931 83101,Anticipo de pagas al personal,20,202100,202120,202100,
931 91301,Amortización préstamos largo plazo entidades fin.,10,0,10,0,
933 13000,Retribuciones personal laboral fijo,20117,0,20117,20106.49,
933 16000,Seguridad Social,6400,0,6400,6260.08,
933 16200,Formación y Perfeccionamiento del Personal,600,0,600,0,
943 46701,Aportación Consorcio de Incendios,0,0,0,0,
,,99753563,28371920.97,128125483.97,87463760.1,
